Id,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"43609","2019-01-07 10:12:53","0","179","<machine-learning><decision-trees><linear-regression>","1","1"
"43610","2019-01-07 10:30:25","1","45","<machine-learning><python>","0","1"
"43619","2019-01-07 13:14:03","1","116","<linear-regression>","1",""
"43621","2019-01-07 13:43:30","1","97","<keras><tensorflow>","1",""
"43624","2019-01-07 14:05:25","2","140","<python><r><matplotlib><ggplot2>","1",""
"43631","2019-01-07 16:57:47","0","1871","<categorical-data><correlation>","2",""
"43633","2019-01-07 17:13:10","1","27","<machine-learning><deep-learning><multiclass-classification><data-science-model><object-detection>","0","1"
"53891","2019-06-16 09:53:52","0","20","<machine-learning><neural-network><keras>","1",""
"53893","2019-06-16 10:14:34","0","26","<neural-network>","0",""
"53894","2019-06-16 10:21:48","2","27","<machine-learning><hardware>","0","1"
"53896","2019-06-16 12:50:52","1","250","<keras><lstm><model-selection><forecasting>","2",""
"53897","2019-06-16 13:01:32","1","30","<tfidf><cosine-distance><similar-documents>","1",""
"53902","2019-06-16 14:33:51","0","27","<python><keras><tensorflow><feature-engineering>","0",""
"53903","2019-06-16 14:48:46","2","116","<pandas><methods>","1",""
"53904","2019-06-16 16:05:55","1","183","<pytorch>","0","1"
"53909","2019-06-16 19:00:35","0","109","<python><time-series><lstm>","0",""
"53912","2019-06-17 00:55:53","0","8","<recommender-system>","0",""
"43800","2019-01-10 21:03:40","1","101","<pca><data-science-model>","1",""
"43801","2019-01-10 21:18:29","3","456","<python><keras><lstm><rnn>","1",""
"43802","2019-01-10 22:03:05","2","625","<neural-network><deep-learning><classification><binary>","2","1"
"43804","2019-01-11 00:34:35","1","275","<machine-learning><random-forest><decision-trees><weka>","1",""
"43815","2019-01-11 04:45:48","1","237","<nlp><svm><accuracy><naive-bayes-classifier>","1",""
"43816","2019-01-11 05:01:54","1","63","<machine-learning><python><ensemble-modeling>","0",""
"43821","2019-01-11 07:41:01","0","37","<machine-learning><python><scikit-learn><machine-learning-model><overfitting>","1",""
"43822","2019-01-11 08:01:19","0","851","<visualization><data><seaborn>","1",""
"43826","2019-01-11 08:36:44","1","216","<apache-spark><normalization><feature-scaling><scala>","1",""
"43829","2019-01-11 09:26:50","1","18","<time-series><forecast><estimators>","0",""
"43831","2019-01-11 10:18:10","0","65","<machine-learning><python>","2",""
"43834","2019-01-11 10:51:46","2","119","<machine-learning><python><time-series><forecasting>","1","1"
"43835","2019-01-11 10:59:43","0","83","<machine-learning><deep-learning><classification><nlp>","1","1"
"43839","2019-01-11 12:10:09","0","47","<neural-network><deep-learning>","3",""
"43840","2019-01-11 12:14:01","0","32","<neural-network><classification><convolution>","3",""
"43841","2019-01-11 12:27:32","0","54","<classification><regression>","2",""
"43858","2019-01-11 15:30:23","0","694","<machine-learning><neural-network><classification><audio-recognition>","1",""
"43860","2019-01-11 16:04:05","1","52","<neural-network><loss-function><binary>","1",""
"43862","2019-01-11 18:23:05","1","27","<neural-network>","0",""
"43863","2019-01-11 18:28:26","3","30","<pca><matplotlib>","1","1"
"43865","2019-01-11 19:12:28","0","23","<deep-learning>","1",""
"43870","2019-01-11 21:17:47","0","393","<r><dataframe>","2",""
"43873","2019-01-11 22:16:55","0","28","<bigdata><preprocessing>","1",""
"43880","2019-01-12 11:02:44","0","93","<machine-learning><random-forest><prediction>","2",""
"43895","2019-01-12 22:23:56","0","51","<machine-learning><recommender-system><regularization><matrix-factorisation>","0",""
"43896","2019-01-12 23:00:32","2","395","<deep-learning><image-classification><convolution>","2",""
"43897","2019-01-12 23:18:02","0","58","<python><scikit-learn><linear-regression>","2",""
"43899","2019-01-13 00:47:52","1","41","<deep-learning><keras><gradient-descent>","0","0"
"43905","2019-01-13 07:27:05","0","960","<python><deep-learning><cnn><computer-vision><opencv>","1",""
"43906","2019-01-13 09:18:43","1","35","<neural-network><predictive-modeling><bayesian><bayesian-networks>","0","1"
"43910","2019-01-13 10:23:58","4","92","<deep-learning><cnn>","1",""
"43911","2019-01-13 10:40:46","2","159","<machine-learning><python><scikit-learn><predictive-modeling><multiclass-classification>","1","2"
"43913","2019-01-13 11:23:15","1","72","<machine-learning><nlp><information-retrieval><tfidf>","1",""
"43914","2019-01-13 11:25:43","2","64","<machine-learning><python><cnn>","1",""
"43921","2019-01-13 13:43:38","2","49","<machine-learning><neural-network><deep-learning>","2","1"
"43927","2019-01-13 16:59:14","5","4045","<neural-network><keras><tensorflow>","2","1"
"43931","2019-01-13 19:59:20","2","74","<machine-learning><classification><svm><kernel><rbf>","1","1"
"43933","2019-01-13 20:16:37","0","41","<model-selection>","1","1"
"64932","2019-12-16 14:47:46","3","74","<machine-learning><deep-learning><data-mining><predictive-modeling><grid-search>","2",""
"64934","2019-12-16 15:04:23","0","42","<python><categorical-data><dummy-variables><one-hot-encoding><categorical-encoding>","2",""
"64936","2019-12-16 15:41:30","0","9","<reinforcement-learning>","0",""
"64938","2019-12-16 17:42:06","0","28","<python><jupyter>","1",""
"64943","2019-12-16 22:40:47","1","18","<machine-learning><confusion-matrix>","1",""
"64944","2019-12-16 23:14:20","0","12","<data>","0",""
"64945","2019-12-16 23:22:28","1","45","<classification><clustering><k-means>","1",""
"64951","2019-12-17 03:48:55","1","12","<image-classification><computer-vision><image-recognition><image-preprocessing><image>","1",""
"64953","2019-12-17 04:15:49","2","32","<machine-learning><r>","1",""
"64954","2019-12-17 05:28:32","0","27","<deep-learning><computer-vision><data-augmentation>","0",""
"64956","2019-12-17 06:11:37","1","15","<deep-learning><tensorflow><reinforcement-learning>","1",""
"64957","2019-12-17 06:28:19","1","15","<deep-learning><keras><image-classification>","0",""
"64958","2019-12-17 07:16:10","3","67","<machine-learning><deep-learning><predictive-modeling><feature-selection><hyperparameter>","2",""
"64959","2019-12-17 07:32:29","-2","30","<scikit-learn>","0",""
"64960","2019-12-17 07:40:56","2","29","<time-series><cross-validation>","0",""
"64961","2019-12-17 08:05:23","1","20","<deep-learning><nlp><word2vec><natural-language-process>","1",""
"64962","2019-12-17 08:36:30","1","31","<deep-learning><keras><lstm>","1",""
"64963","2019-12-17 09:09:06","3","29","<machine-learning><python><keras>","1",""
"64964","2019-12-17 09:27:32","1","14","<machine-learning><xgboost><prediction>","0",""
"64965","2019-12-17 09:41:30","0","10","<python><matplotlib><confusion-matrix>","1",""
"64966","2019-12-17 09:51:55","2","37","<machine-learning><classification><text>","1",""
"64973","2019-12-17 10:44:41","1","12","<machine-learning><data><3d-reconstruction>","0",""
"53689","2019-06-13 08:25:47","1","35","<tensorflow>","0",""
"53691","2019-06-13 08:49:34","1","92","<python><pandas>","1","1"
"53692","2019-06-13 08:56:50","1","21","<feature-engineering><feature-scaling>","0",""
"53694","2019-06-13 09:12:22","1","50","<time-series><regression><predictive-modeling>","2",""
"53695","2019-06-13 09:17:34","0","85","<python><keras><time-series><lstm>","0",""
"53697","2019-06-13 09:35:01","1","76","<scikit-learn><regression><optimization>","2",""
"53698","2019-06-13 09:48:25","0","15","<machine-learning><svm><computer-vision><object-detection>","0",""
"53699","2019-06-13 09:55:47","0","31","<machine-learning><deep-learning><gradient-descent>","0",""
"53700","2019-06-13 10:08:45","0","29","<machine-learning><python><classification><linear-regression>","0",""
"53701","2019-06-13 10:26:34","0","22","<clustering><lstm><anomaly-detection>","1",""
"53703","2019-06-13 10:37:29","1","33","<python><data><word2vec><similarity>","1",""
"53713","2019-06-13 12:32:54","0","250","<python><pandas>","1",""
"53717","2019-06-13 13:07:04","0","24","<machine-learning><python><nlp>","1",""
"53721","2019-06-13 14:31:31","0","15","<svm>","0",""
"53722","2019-06-13 14:33:41","0","12","<lstm><autoencoder><sequence>","0",""
"53728","2019-06-13 17:23:56","1","31","<python><pandas><data>","1","1"
"53730","2019-06-13 17:37:57","1","43","<machine-learning><deep-learning><random-forest><machine-learning-model><unsupervised-learning>","1","1"
"53732","2019-06-13 17:49:40","0","19","<multilabel-classification>","1",""
"53737","2019-06-13 19:47:19","1","28","<machine-learning><neural-network><deep-learning><classification><nlp>","0","1"
"53738","2019-06-13 19:55:25","0","28","<classification><unbalanced-classes><semi-supervised-learning>","0",""
"53739","2019-06-13 20:16:33","0","16","<python><keras><tensorflow><aws>","1",""
"53740","2019-06-13 20:24:08","0","31","<deep-learning><machine-translation>","0",""
"53742","2019-06-13 20:50:01","1","32","<time-series><clustering><anomaly-detection>","2",""
"53747","2019-06-13 22:24:04","2","86","<neural-network><deep-learning><gradient-descent><autoencoder><vae>","1","2"
"53752","2019-06-14 01:17:30","0","36","<nlp><word-embeddings>","1",""
"53754","2019-06-14 02:42:41","0","51","<r><xgboost>","1",""
"53755","2019-06-14 02:44:46","0","24","<machine-learning><overfitting>","0","1"
"53757","2019-06-14 03:35:35","0","19","<machine-learning><convnet><object-detection><faster-rcnn>","0",""
"53758","2019-06-14 05:22:06","1","56","<variance><bias><estimators><mse>","0",""
"53759","2019-06-14 05:36:27","0","63","<machine-learning><regression><feature-selection><correlation>","2",""
"53768","2019-06-14 06:54:40","0","42","<convnet><object-detection><faster-rcnn>","0",""
"53772","2019-06-14 08:27:56","1","144","<nlp><bert>","1",""
"53773","2019-06-14 08:42:47","2","266","<cross-validation><evaluation>","3",""
"53775","2019-06-14 09:01:42","0","17","<machine-learning><deep-learning><lstm><autoencoder>","0",""
"53776","2019-06-14 09:03:22","0","20","<dataset><scraping>","0",""
"53777","2019-06-14 09:11:16","1","14","<python><java>","1",""
"53778","2019-06-14 09:15:11","0","84","<deep-learning><classification><keras>","1",""
"53779","2019-06-14 09:45:42","0","27","<machine-learning><tensorflow><cnn><reference-request><inception>","0",""
"53781","2019-06-14 10:03:43","0","58","<nlp><word2vec>","2",""
"53783","2019-06-14 10:59:58","1","24","<nlp><clustering><topic-model>","1",""
"64503","2019-12-09 20:45:31","3","34","<classification><multiclass-classification><sequence>","1",""
"64505","2019-12-09 22:01:37","0","24","<predictive-modeling>","0",""
"64506","2019-12-09 22:05:28","0","32","<machine-learning><deep-learning><classification><keras><csv>","1",""
"64507","2019-12-09 22:10:38","1","10","<machine-learning><classification><bayesian>","0",""
"64509","2019-12-09 22:37:50","1","27","<machine-learning><python><data-science-model>","1",""
"64510","2019-12-09 22:56:10","0","16","<r><xgboost>","0","1"
"64511","2019-12-09 22:58:07","1","18","<scikit-learn>","1",""
"64517","2019-12-10 01:24:14","1","11","<neural-network><classification><keras><predictive-modeling><ensemble-modeling>","0",""
"43635","2019-01-07 19:02:57","1","175","<ocr>","0",""
"43636","2019-01-07 20:11:28","3","1170","<classification><keras><feature-engineering><encoding>","1",""
"43643","2019-01-08 01:21:29","1","697","<deep-learning><evaluation>","1",""
"43648","2019-01-08 06:15:31","0","202","<image-classification><computer-vision><object-detection><object-recognition><faster-rcnn>","1",""
"54252","2019-06-21 20:49:06","0","41","<tensorflow>","0",""
"54257","2019-06-21 22:02:45","1","33","<nlp><dataset>","2",""
"54258","2019-06-21 22:35:56","2","1483","<keras><cnn><activation-function>","1",""
"54259","2019-06-21 22:44:19","0","18","<statistics>","1",""
"54260","2019-06-21 23:44:48","1","346","<scikit-learn><preprocessing>","3","1"
"54263","2019-06-22 00:24:56","0","33","<machine-learning>","1",""
"54266","2019-06-22 02:05:39","0","10","<natural-language-process><search><vector-space-models><ngrams>","0",""
"54270","2019-06-22 06:03:31","1","40","<time-series>","0",""
"54273","2019-06-22 07:49:47","5","102","<python><keras><convnet>","3","1"
"54277","2019-06-22 08:23:30","1","155","<machine-learning><reinforcement-learning><q-learning>","2",""
"54278","2019-06-22 08:51:28","0","20","<machine-learning><neural-network><classification><dataset><matlab>","0",""
"54279","2019-06-22 09:04:54","1","57","<machine-learning><data-mining><machine-learning-model>","0",""
"54280","2019-06-22 09:33:57","1","238","<machine-learning><scikit-learn><collinearity>","2",""
"54281","2019-06-22 10:32:55","3","85","<machine-learning><svm><regularization><hinge-loss>","2",""
"54288","2019-06-22 13:11:58","0","57","<classification><keras><predictive-modeling><lstm><multiclass-classification>","2",""
"54289","2019-06-22 13:51:39","4","148","<scikit-learn><linear-regression>","3","1"
"54292","2019-06-22 14:12:40","1","256","<neural-network><autoencoder><dimensionality-reduction>","1",""
"54293","2019-06-22 15:08:00","1","78","<neural-network><deep-learning><keras><convnet><image-classification>","1",""
"54296","2019-06-22 16:48:46","4","580","<normalization>","4","1"
"54306","2019-06-22 19:34:13","0","726","<deep-learning><keras><cnn><object-detection><transfer-learning>","0",""
"54307","2019-06-22 20:22:13","0","35","<machine-learning><keras><game>","0",""
"54313","2019-06-23 01:25:13","0","173","<neural-network><distribution><gaussian><openai-gym><actor-critic>","1",""
"54315","2019-06-23 02:44:03","0","108","<pytorch><image-preprocessing>","0",""
"54316","2019-06-23 03:44:17","0","13","<machine-learning><object-detection>","0",""
"54317","2019-06-23 04:27:11","0","65","<tensorflow><pytorch><bert>","0",""
"54318","2019-06-23 04:58:54","0","9","<preprocessing><pca>","0",""
"54320","2019-06-23 06:19:42","0","32","<python><keras><convnet>","1",""
"54321","2019-06-23 07:53:39","0","17","<text-mining><probability>","0",""
"54322","2019-06-23 09:16:28","0","39","<machine-learning><deep-learning><rnn><gradient-descent><recurrent-neural-net>","0",""
"54327","2019-06-23 10:28:49","0","61","<deep-learning><training><recurrent-neural-net>","3",""
"54330","2019-06-23 11:20:34","0","96","<classification><autoencoder><encoding>","1","1"
"54332","2019-06-23 11:43:33","1","129","<nltk><cosine-distance>","1",""
"54333","2019-06-23 12:09:50","1","54","<one-shot-learning>","1",""
"54337","2019-06-23 15:55:00","2","22","<machine-learning><svm>","1",""
"54341","2019-06-23 17:30:18","0","101","<clustering><data-cleaning>","2","1"
"54343","2019-06-23 18:12:53","0","27","<r><data-cleaning>","1",""
"54346","2019-06-23 19:56:45","2","143","<machine-learning><probability>","1","1"
"54347","2019-06-23 20:25:34","0","24","<machine-learning><svm>","0",""
"54350","2019-06-23 22:40:50","0","70","<r><clustering><matrix>","0",""
"54351","2019-06-23 23:30:22","0","31","<machine-learning><python><time-series><prediction>","1",""
"54352","2019-06-23 23:38:37","0","62","<predictive-modeling>","3","1"
"54353","2019-06-24 00:09:51","0","13","<cnn><plotting><matplotlib>","0",""
"54359","2019-06-24 01:50:48","0","65","<deep-learning><lstm><finance>","0",""
"43934","2019-01-13 20:49:29","2","876","<keras><r><time-series><finance>","2",""
"43935","2019-01-13 21:08:07","1","13","<predictive-modeling><cnn><parameter-estimation>","0",""
"43937","2019-01-13 21:14:35","1","7284","<python><numpy>","3",""
"43938","2019-01-13 21:24:07","2","599","<neural-network><time-series><regression><lstm>","2","1"
"43945","2019-01-14 03:20:14","0","100","<python><scikit-learn><pandas><numpy>","1","1"
"43947","2019-01-14 03:40:07","0","850","<machine-learning><classification><logistic-regression><multiclass-classification>","2",""
"43953","2019-01-14 08:13:08","2","163","<machine-learning>","2",""
"43954","2019-01-14 08:22:02","0","669","<keras><tensorflow>","1",""
"43963","2019-01-14 11:40:59","2","62","<ensemble>","1",""
"43966","2019-01-14 12:55:14","1","41","<machine-learning><deep-learning><xgboost>","0","1"
"43972","2019-01-14 13:58:22","5","1625","<neural-network><feature-selection><feature-scaling><classifier>","1","1"
"43975","2019-01-14 14:45:29","1","134","<machine-learning><databases>","1",""
"43976","2019-01-14 15:00:22","0","57","<deep-learning><dataset><cnn><training><image-size>","0",""
"43977","2019-01-14 15:06:23","2","120","<machine-learning><feature-selection><bigdata>","2",""
"43978","2019-01-14 15:33:33","1","660","<machine-learning><neural-network><training><ai>","3",""
"43980","2019-01-14 15:45:25","0","11","<decision-trees><distribution><distributed><math>","0",""
"43981","2019-01-14 15:50:13","0","16","<deep-learning><optimization><distributed><hardware>","0",""
"64718","2019-12-12 19:19:57","0","25","<machine-learning><neural-network><cnn><image-classification><confusion-matrix>","0",""
"64719","2019-12-12 20:00:42","2","24","<machine-learning><python><regression><forecasting><arima>","0","1"
"64722","2019-12-12 21:21:58","0","21","<machine-learning><r><regression>","0",""
"64723","2019-12-12 21:43:35","0","29","<machine-learning><cross-validation>","1",""
"64724","2019-12-12 22:15:31","1","7","<dataset><finance><annotation>","0",""
"64729","2019-12-12 23:57:02","-1","6","<recommender-system><matrix-factorisation>","0",""
"64731","2019-12-13 00:29:31","0","124","<python><logistic-regression><error-handling>","0",""
"64732","2019-12-13 00:50:48","1","26","<machine-learning><python><normalization><batch-normalization>","1",""
"64739","2019-12-13 04:04:52","0","18","<python><dataframe><math>","1",""
"64742","2019-12-13 06:26:22","-1","22","<machine-learning><deep-learning><keras><data-mining>","1",""
"64743","2019-12-13 07:01:46","0","29","<machine-learning><deep-learning><spacy>","0",""
"64745","2019-12-13 07:18:57","2","23","<python><adaboost>","0",""
"64746","2019-12-13 07:39:13","2","34","<neural-network><backpropagation><softmax>","1",""
"64750","2019-12-13 08:26:35","0","15","<python>","1",""
"64751","2019-12-13 08:39:36","0","22","<machine-learning><deep-learning><classification><tensorflow><multilabel-classification>","1",""
"64752","2019-12-13 08:44:18","0","8","<statistics><feature-extraction><descriptive-statistics>","0",""
"64754","2019-12-13 09:42:49","0","20","<visualization>","0",""
"64755","2019-12-13 10:03:01","1","11","<regression><correlation><mutual-information>","1",""
"64756","2019-12-13 10:11:27","2","157","<machine-learning><deep-learning><data-mining><dataset><predictive-modeling>","2","2"
"64762","2019-12-13 11:57:48","1","13","<machine-learning><neural-network><keras><cross-validation>","0",""
"64763","2019-12-13 12:01:14","0","11","<statistics><data-science-model><bayesian><frequentist>","0",""
"64764","2019-12-13 12:15:59","10","186","<machine-learning><data-product>","3","7"
"64765","2019-12-13 12:21:03","0","13","<deep-learning><training><computer-vision><object-detection>","0",""
"64766","2019-12-13 12:27:03","0","26","<machine-learning><scikit-learn>","0",""
"64767","2019-12-13 12:41:32","1","129","<machine-learning><cross-validation><hyperparameter-tuning>","1",""
"64769","2019-12-13 12:54:29","0","21","<deep-learning><time-series><regression><lstm>","1",""
"64770","2019-12-13 13:41:16","1","41","<machine-learning><data-mining><predictive-modeling><feature-selection><cross-validation>","1",""
"64772","2019-12-13 13:49:15","1","20","<machine-learning><neural-network><cnn><transfer-learning>","0",""
"64773","2019-12-13 13:51:02","1","92","<r>","1",""
"64775","2019-12-13 14:49:27","1","14","<keras>","0",""
"64777","2019-12-13 15:38:04","2","39","<cross-validation><ensemble-modeling><hyperparameter>","2","1"
"64778","2019-12-13 15:42:05","0","13","<python><svm><optimization>","0",""
"64779","2019-12-13 16:21:38","1","31","<machine-learning><time-series><feature-selection><aggregation>","1",""
"64780","2019-12-13 16:40:47","0","20","<machine-learning><neural-network><keras><cnn>","0",""
"64782","2019-12-13 17:23:20","1","16","<machine-learning><neural-network><cnn><image-classification>","0",""
"64783","2019-12-13 18:10:19","1","12","<beginner>","0",""
"64786","2019-12-13 18:53:55","0","16","<machine-learning><unsupervised-learning><distribution>","0",""
"64787","2019-12-13 19:00:54","2","19","<deep-learning><predictive-modeling><accuracy><efficiency>","1",""
"64790","2019-12-13 19:37:04","1","31","<machine-learning><neural-network><deep-learning><cnn><image-classification>","1",""
"64791","2019-12-13 19:42:25","1","15","<machine-learning><reinforcement-learning><pytorch>","0",""
"64795","2019-12-13 20:21:09","0","24","<machine-learning><deep-learning><data-mining><dataset><data-cleaning>","2",""
"64796","2019-12-13 20:23:25","1","38","<linear-regression><xgboost>","1","1"
"64800","2019-12-13 21:26:04","1","20","<machine-learning><neural-network><cnn><image-classification><colab>","1",""
"64811","2019-12-14 04:29:27","1","12","<automl>","0",""
"64812","2019-12-14 06:00:05","0","19","<deep-learning><gpu><google-cloud>","0","1"
"64814","2019-12-14 07:01:22","0","4","<optimization><correlation><math><simulation><multivariate-distribution>","0",""
"64817","2019-12-14 07:14:42","0","16","<r>","1",""
"64819","2019-12-14 07:56:48","0","13","<machine-learning><feature-engineering><data-science-model>","0",""
"64820","2019-12-14 08:13:22","0","25","<machine-learning><neural-network><cnn><image-classification>","0",""
"54229","2019-06-21 15:43:03","0","12","<machine-learning><neural-network><cnn><unsupervised-learning>","0",""
"64844","2019-12-14 20:21:42","0","12","<keras><tensorflow><accuracy>","1",""
"64845","2019-12-14 20:31:13","0","7","<software-recommendation><julia>","0",""
"64846","2019-12-14 20:33:02","1","20","<classification>","0",""
"64847","2019-12-14 20:44:16","1","14","<machine-learning><deep-learning><keras><overfitting>","0",""
"64851","2019-12-15 00:02:21","2","41","<cnn><batch-normalization><mini-batch-gradient-descent>","1",""
"64852","2019-12-15 00:28:11","2","13","<machine-learning><ensemble-modeling>","1",""
"64855","2019-12-15 04:47:00","0","62","<python><pandas>","3",""
"64856","2019-12-15 05:28:25","1","24","<machine-learning><data-mining><predictive-modeling><feature-selection><feature-engineering>","1",""
"64859","2019-12-15 07:42:58","2","30","<machine-learning><python><neural-network><classification><dataset>","1",""
"64861","2019-12-15 09:33:33","0","13","<machine-learning><plotting><seaborn><heatmap>","1",""
"64866","2019-12-15 10:51:47","-1","11","<classification><statistics>","0",""
"64867","2019-12-15 10:54:08","0","18","<machine-learning><python><deep-learning><keras><fastai>","0",""
"64870","2019-12-15 12:24:55","0","43","<python><spyder>","1",""
"64871","2019-12-15 12:45:54","1","45","<machine-learning><deep-learning><data-mining><predictive-modeling><evaluation>","1",""
"64872","2019-12-15 13:09:24","0","23","<machine-learning><neural-network><convnet><feature-engineering><feature-extraction>","2",""
"64873","2019-12-15 13:18:28","0","12","<data><sports>","0",""
"64875","2019-12-15 13:31:36","0","12","<machine-learning><neural-network><cnn><image-classification><regularization>","0",""
"64877","2019-12-15 14:07:37","1","47","<python>","1","1"
"64878","2019-12-15 14:31:20","1","37","<machine-learning><data-mining><predictive-modeling><feature-selection><feature-engineering>","1",""
"64880","2019-12-15 15:13:38","1","24","<colab>","0",""
"64881","2019-12-15 15:58:08","0","8","<pytorch><autoencoder>","0",""
"64883","2019-12-15 17:12:05","1","32","<keras><word-embeddings><natural-language-process><ensemble-modeling><gensim>","1",""
"64884","2019-12-15 17:15:02","1","13","<regression><forecasting>","0",""
"64885","2019-12-15 17:24:41","0","36","<scikit-learn><feature-selection><decision-trees>","1",""
"64886","2019-12-15 18:49:41","1","32","<machine-learning><neural-network><r><xgboost><hyperparameter>","0",""
"64887","2019-12-15 19:40:20","1","10","<python><neural-network><backpropagation><math><matrix>","0",""
"64889","2019-12-15 20:13:49","1","21","<machine-learning><neural-network>","1",""
"64891","2019-12-16 00:04:14","1","10","<machine-learning><nlp>","0",""
"64895","2019-12-16 01:21:36","0","8","<python><deep-learning><pytorch><gpu><jupyter>","0",""
"64897","2019-12-16 03:24:51","0","14","<machine-learning><python><neural-network><keras><cross-validation>","0",""
"64899","2019-12-16 04:33:00","0","21","<reinforcement-learning>","0",""
"64900","2019-12-16 05:27:00","0","24","<k-means><pyspark><online-learning>","1",""
"64901","2019-12-16 05:27:29","0","12","<machine-learning>","0",""
"64905","2019-12-16 07:28:45","0","39","<feature-selection><random-forest><machine-learning-model>","1",""
"64906","2019-12-16 07:34:53","0","64","<machine-learning><deep-learning><predictive-modeling><feature-selection><feature-engineering>","1",""
"64907","2019-12-16 07:59:10","0","17","<dataset>","0",""
"64910","2019-12-16 08:18:46","2","54","<python><classification><class-imbalance>","1",""
"64911","2019-12-16 09:17:56","0","14","<multiclass-classification><multilabel-classification>","0",""
"64912","2019-12-16 10:07:54","0","23","<scikit-learn><text-mining><recommender-system><tfidf>","1",""
"64914","2019-12-16 10:28:16","0","36","<python><pandas>","1",""
"64915","2019-12-16 10:36:46","0","26","<machine-learning><training><loss-function><accuracy>","0","2"
"64918","2019-12-16 11:10:58","0","9","<dataset><regression><feature-selection><logistic-regression>","0",""
"64921","2019-12-16 11:50:15","0","46","<regression><pandas><feature-engineering><normalization><feature-scaling>","1","1"
"64922","2019-12-16 12:11:41","1","27","<neural-network><deep-learning><scikit-learn><cross-validation><mlp>","1",""
"64925","2019-12-16 13:12:32","0","39","<logistic-regression><python-3.x>","2",""
"64928","2019-12-16 14:14:33","1","7","<neural-network><feature-selection>","0",""
"64929","2019-12-16 14:24:51","-1","24","<scikit-learn><random-forest><probability><implementation><predict>","1",""
"64930","2019-12-16 14:38:17","1","23","<neural-network><deep-learning><keras><convolution>","0",""
"54363","2019-06-24 04:33:38","0","29","<representation>","1",""
"54364","2019-06-24 06:09:15","0","33","<machine-learning><python><neural-network><backpropagation>","1",""
"54366","2019-06-24 06:38:54","0","18","<nlp><word-embeddings>","0",""
"54367","2019-06-24 07:31:58","0","14","<machine-learning><python><deep-learning><nlp><autoencoder>","0",""
"54369","2019-06-24 08:31:54","2","69","<machine-learning><deep-learning><supervised-learning><gan>","1",""
"54370","2019-06-24 08:41:17","1","39","<text-mining><natural-language-process><sentiment-analysis>","1",""
"54374","2019-06-24 09:33:19","1","925","<python><time-series><excel>","1",""
"54375","2019-06-24 09:38:16","0","11","<machine-learning><convergence><weight-initialization>","0",""
"54377","2019-06-24 09:53:27","1","117","<machine-learning><python><data-mining><numpy><normalization>","1","2"
"54379","2019-06-24 10:02:17","0","37","<deep-learning><keras><loss-function><metric>","1",""
"54380","2019-06-24 10:26:54","0","11","<deep-learning><lstm><rnn>","0",""
"54381","2019-06-24 10:50:18","4","104","<word2vec><word-embeddings>","1",""
"54382","2019-06-24 11:11:44","1","40","<dataset><csv><matrix>","2","0"
"54384","2019-06-24 11:43:35","2","47","<machine-learning><categorical-data><beginner><encoding><k-nn>","1","0"
"54386","2019-06-24 11:55:07","0","69","<python><neural-network><deep-learning><keras>","1",""
"54387","2019-06-24 12:32:22","0","52","<r><clustering><k-means><plotting>","3",""
"54388","2019-06-24 12:42:28","0","30","<nlp><pytorch><transfer-learning><bert>","0",""
"54390","2019-06-24 13:06:49","2","660","<features>","2",""
"54398","2019-06-24 15:12:48","0","61","<cnn>","0",""
"54400","2019-06-24 15:30:27","0","29","<r><ensemble-modeling>","0",""
"54401","2019-06-24 15:32:22","0","73","<machine-learning><neural-network><dataset><cnn><convolution>","1",""
"54402","2019-06-24 15:32:44","0","20","<python><tensorflow>","1",""
"54407","2019-06-24 16:57:57","0","57","<visualization><machine-learning-model><data-science-model>","1",""
"54409","2019-06-24 19:16:13","1","55","<machine-learning><neural-network><data-science-model>","2",""
"54411","2019-06-24 19:58:26","0","19","<data-science-model><databases>","0",""
"54412","2019-06-24 21:26:21","4","457","<nlp><cnn><pytorch><transfer-learning><bert>","2","4"
"54413","2019-06-24 22:11:19","1","171","<machine-learning><python><data-mining><numpy><linear-algebra>","1","0"
"54414","2019-06-24 23:48:03","0","127","<matrix>","2",""
"54417","2019-06-25 02:15:34","0","14","<deep-learning><lstm><rnn><recurrent-neural-net>","0",""
"54427","2019-06-25 05:18:33","0","18","<data-cleaning><sql>","1",""
"54430","2019-06-25 06:03:30","0","29","<regression><linear-regression><feature-engineering>","1",""
"54431","2019-06-25 06:38:34","0","7","<recommender-system>","0",""
"54432","2019-06-25 06:46:58","0","39","<neural-network><classification><regression>","0",""
"54433","2019-06-25 07:04:37","1","35","<neural-network><predictive-modeling><correlation>","1",""
"54436","2019-06-25 07:29:41","0","1113","<machine-learning><python><data><data-analysis><anaconda>","1",""
"54437","2019-06-25 08:07:46","0","15","<machine-learning><neural-network><deep-learning><time-series><data-science-model>","0","1"
"54439","2019-06-25 08:30:18","0","51","<machine-learning><cnn>","0",""
"54441","2019-06-25 08:44:45","1","37","<python><deep-learning><convnet><image-recognition>","1",""
"54443","2019-06-25 09:30:07","1","442","<python><deep-learning><keras><tensorflow>","1",""
"54450","2019-06-25 11:44:43","3","268","<dataset><data><training><evaluation><object-detection>","1","2"
"54452","2019-06-25 11:51:11","0","73","<r><programming>","2","1"
"54453","2019-06-25 12:12:45","2","81","<regression><cross-validation>","1","1"
"54464","2019-06-25 13:06:41","1","78","<text-mining><information-retrieval><topic-model>","1",""
